id,word_count,unique_word_count,average_word_length,flesch_kincaid_grade
4305,185,121,4.65945945945946,12.9
4306,146,101,4.239726027397261,18.7
4308,181,132,4.94475138121547,7.5
4309,141,96,4.6453900709219855,6.6
4311,180,114,4.911111111111111,12.1
4313,190,122,4.678947368421053,11.5
4316,157,107,4.853503184713376,16.3
4318,163,97,4.429447852760736,16.8
4319,179,127,4.776536312849162,12.1
4321,171,99,4.362573099415204,9.3
4322,180,118,4.911111111111111,9.1
4323,149,103,4.624161073825503,16.7
4324,167,120,4.994011976047904,8.0
4325,179,120,4.424581005586592,9.7
4327,199,116,4.261306532663316,15.3
4328,184,111,4.842391304347826,7.2
4331,169,110,4.6923076923076925,15.3
4332,150,96,4.953333333333333,9.4
4333,146,103,5.219178082191781,14.7
4334,145,103,4.724137931034483,15.1
4335,170,108,4.841176470588235,7.6
4336,180,120,4.7555555555555555,8.0
4337,196,130,5.107142857142857,8.0
4338,171,102,4.900584795321637,14.4
4339,165,98,5.0,7.4
4340,196,139,4.5561224489795915,9.4
4341,145,104,5.13103448275862,14.6
4342,159,108,4.823899371069182,12.1
4344,193,124,5.124352331606218,14.7
4345,182,119,4.21978021978022,4.5
4349,158,110,5.284810126582278,13.5
4350,188,117,4.98936170212766,21.6
4351,190,127,5.073684210526316,10.3
4353,172,111,4.534883720930233,7.0
4355,198,123,4.91919191919192,13.8
4357,141,93,4.702127659574468,7.8
4359,152,97,3.8421052631578947,9.2
4360,190,127,4.7368421052631575,11.5
4361,181,116,3.712707182320442,2.8
4362,166,105,5.078313253012048,19.5
4363,167,113,5.005988023952096,14.1
4364,188,128,4.5,4.3
4365,171,124,4.543859649122807,9.3
4366,159,116,4.591194968553459,5.5
4367,141,107,4.702127659574468,10.1
4368,174,126,4.477011494252873,6.5
4370,170,115,4.382352941176471,14.2
4371,178,109,4.224719101123595,9.7
4372,200,141,4.095,5.2
4373,167,106,4.413173652694611,6.7
4374,188,130,4.8563829787234045,11.3
4375,161,117,4.46583850931677,31.1
4376,170,108,3.976470588235294,15.1
4377,186,118,4.747311827956989,10.2
4379,192,129,4.427083333333333,10.3
4380,170,122,4.541176470588235,9.2
4381,188,134,5.0,10.3
4382,140,112,4.65,9.9
4383,199,132,4.507537688442211,6.8
4384,157,100,4.904458598726115,10.8
4385,160,111,4.50625,10.2
4386,165,113,4.509090909090909,10.5
4387,180,119,4.888888888888889,12.1
4388,182,131,4.5989010989010985,6.8
4389,174,123,4.810344827586207,8.5
4390,189,135,5.111111111111111,10.1
4391,186,136,4.741935483870968,10.0
4392,179,121,4.709497206703911,10.9
4393,189,122,4.560846560846561,8.3
4395,169,125,4.905325443786983,14.1
4396,199,130,4.492462311557789,7.2
4398,186,125,4.220430107526882,10.7
4399,179,128,4.759776536312849,12.6
4400,158,96,4.582278481012659,16.3
4401,171,122,4.6725146198830405,6.1
4402,171,109,5.046783625730995,13.2
4403,195,120,4.153846153846154,15.0
4404,143,100,4.034965034965035,9.6
4405,161,109,4.15527950310559,7.6
4406,195,119,4.61025641025641,7.8
4408,197,111,3.8984771573604062,2.2
4409,196,136,4.4438775510204085,12.5
4410,168,115,4.601190476190476,7.0
4411,182,114,4.516483516483516,9.8
4412,184,122,4.4021739130434785,6.9
4414,165,110,4.606060606060606,9.0
4416,177,120,4.734463276836158,9.5
4417,188,133,4.898936170212766,7.1
4418,199,140,4.241206030150754,10.8
4419,191,132,4.445026178010472,12.2
4420,171,114,4.16374269005848,5.2
4422,154,99,4.175324675324675,3.2
4425,160,109,3.95,9.0
4426,188,128,4.787234042553192,13.1
4427,142,101,4.408450704225352,4.8
4428,189,133,4.248677248677248,7.9
4429,158,105,4.3164556962025316,8.8
4431,163,112,4.576687116564417,7.7
4432,179,120,4.318435754189944,7.5
4433,148,113,4.175675675675675,8.9
4434,177,124,4.548022598870056,17.0
4435,169,128,4.93491124260355,11.9
4436,173,117,4.46242774566474,6.5
4438,188,122,4.345744680851064,15.6
4439,199,126,4.939698492462312,9.9
4440,160,102,4.63125,11.3
4442,190,122,4.242105263157895,5.9
4443,187,134,4.828877005347594,12.5
4444,199,137,4.673366834170854,5.5
4445,140,98,4.378571428571429,27.1
4446,180,126,5.15,19.7
4449,190,101,4.373684210526315,11.5
4451,175,107,4.885714285714286,13.5
4452,190,122,4.636842105263158,5.1
4453,161,101,4.192546583850931,15.5
4454,197,132,4.370558375634518,4.3
4455,179,128,4.804469273743017,12.1
4456,161,108,4.236024844720497,7.5
4457,197,144,4.725888324873097,6.7
4458,187,133,4.925133689839572,25.2
4461,200,138,4.51,7.6
4462,164,122,4.780487804878049,6.1
4463,174,113,4.172413793103448,7.3
4464,176,112,4.170454545454546,6.0
4465,190,125,4.731578947368421,14.6
4466,190,137,4.847368421052631,11.5
4468,196,126,4.530612244897959,7.4
4469,189,126,4.624338624338624,7.6
4470,153,112,4.431372549019608,9.7
4471,177,128,4.638418079096045,7.4
4472,175,113,4.0285714285714285,7.1
4473,164,123,5.201219512195122,7.9
4474,194,130,4.015463917525773,8.0
4478,189,116,3.9735449735449735,6.6
4483,146,103,4.828767123287672,19.9
4484,176,116,4.443181818181818,11.2
4486,185,123,4.605405405405405,12.3
4487,195,125,4.369230769230769,8.2
4488,161,114,4.527950310559007,7.6
4491,198,141,3.8333333333333335,2.9
4492,174,106,4.057471264367816,14.4
4493,196,117,4.0,7.1
4494,200,128,4.045,7.2
4496,194,138,4.231958762886598,4.9
4498,167,117,4.808383233532934,9.1
4499,178,129,4.52808988764045,6.1
4500,193,136,4.709844559585492,9.3
4502,150,97,4.12,6.9
4503,165,109,4.781818181818182,11.7
4504,187,135,4.754010695187166,11.3
4505,197,109,4.208121827411167,13.9
4507,182,113,4.489010989010989,15.1
4508,197,140,4.67005076142132,8.6
4509,191,129,4.780104712041885,15.8
4510,162,109,4.6234567901234565,8.8
4511,146,105,4.376712328767123,10.0
4513,194,136,4.5,7.0
4514,169,127,4.704142011834319,10.7
4515,167,116,4.37125748502994,6.3
4516,152,104,4.690789473684211,10.8
4517,193,138,4.466321243523316,9.1
4518,184,113,4.429347826086956,11.2
4521,159,113,4.811320754716981,11.3
4522,199,119,3.758793969849246,3.4
4523,197,131,4.096446700507614,5.6
4524,193,130,4.518134715025907,5.5
4525,159,112,4.371069182389937,13.3
4526,148,110,4.3175675675675675,9.4
4527,196,135,4.346938775510204,5.5
4529,180,143,5.288888888888889,8.3
4530,156,94,4.128205128205129,7.5
4531,191,130,4.50261780104712,9.2
4534,200,139,4.26,9.7
4535,185,130,5.178378378378379,12.3
4538,158,113,4.69620253164557,11.2
4540,154,98,4.597402597402597,8.5
4541,195,136,4.4974358974358974,9.3
4542,199,136,4.7537688442211055,10.6
4543,199,147,4.291457286432161,8.3
4547,145,109,5.0344827586206895,13.4
4552,194,123,4.15979381443299,6.9
4553,190,108,4.321052631578947,9.1
4554,191,131,4.732984293193717,25.8
4556,174,113,4.471264367816092,8.5
4557,149,107,4.503355704697986,8.1
4558,188,138,4.8563829787234045,8.2
4559,200,146,4.71,6.5
4561,195,132,4.512820512820513,8.2
4563,193,141,5.108808290155441,13.5
4564,179,124,4.240223463687151,8.5
4566,175,133,4.668571428571428,9.5
4567,191,124,4.518324607329843,11.6
4569,195,123,4.276923076923077,4.0
4570,198,143,4.757575757575758,15.2
4572,151,113,4.576158940397351,7.1
4574,144,101,4.9375,10.1
4575,185,114,4.335135135135135,10.0
4576,186,125,4.360215053763441,10.1
4577,188,125,4.452127659574468,11.4
4578,191,131,4.706806282722513,9.1
4580,190,142,4.242105263157895,9.1
4584,162,119,4.0,2.7
4585,141,102,4.75177304964539,10.1
4586,145,95,4.43448275862069,9.9
4587,174,120,4.396551724137931,7.7
4589,190,127,4.573684210526316,7.2
4590,181,119,4.480662983425415,12.7
4591,199,137,4.251256281407035,5.6
4595,179,122,5.055865921787709,13.3
4596,154,102,4.1103896103896105,9.7
4597,185,118,4.27027027027027,10.0
4599,197,125,3.979695431472081,9.5
4600,162,115,4.339506172839506,4.9
4601,176,115,5.090909090909091,13.1
4602,180,121,4.427777777777778,7.6
4604,198,124,4.686868686868687,12.0
4605,154,102,4.733766233766234,12.1
4606,159,83,4.09433962264151,15.3
4607,176,119,4.767045454545454,10.7
4608,196,121,4.704081632653061,10.5
4609,177,120,4.898305084745763,9.5
4610,196,126,4.571428571428571,16.2
4611,169,98,4.514792899408284,8.0
4612,169,109,4.609467455621302,10.3
4613,145,104,4.76551724137931,12.2
4614,183,110,4.491803278688525,15.2
4615,169,113,4.4674556213017755,12.9
4616,187,136,4.406417112299465,7.7
4617,193,119,4.61139896373057,8.1
4619,195,129,4.958974358974359,13.6
4620,179,105,4.553072625698324,24.2
4621,166,116,4.4156626506024095,11.5
4622,181,123,4.629834254143646,9.9
4623,198,129,4.621212121212121,13.8
4624,179,103,4.284916201117318,7.3
4625,183,119,4.284153005464481,7.7
4626,149,105,4.677852348993288,11.4
4627,174,120,4.833333333333333,11.8
4628,173,105,4.242774566473988,8.2
4629,182,109,4.241758241758242,8.6
4630,166,119,4.632530120481928,13.9
4631,196,124,4.341836734693878,8.3
4632,164,105,4.487804878048781,10.4
4634,179,110,4.396648044692737,8.5
4635,165,111,4.375757575757576,13.8
4636,146,98,4.705479452054795,10.4
4637,179,126,4.134078212290503,8.6
4639,180,114,3.9444444444444446,9.8
4640,199,146,4.7537688442211055,9.5
4641,178,111,4.567415730337078,12.5
4642,151,93,4.245033112582782,7.0
4643,165,108,4.466666666666667,7.8
4644,156,95,4.493589743589744,9.9
4645,166,107,4.186746987951807,10.6
4647,187,123,4.636363636363637,6.4
4651,195,122,4.37948717948718,9.3
4652,172,116,4.540697674418604,9.3
4655,195,112,4.143589743589744,15.0
4657,156,105,4.82051282051282,8.4
4658,151,90,4.231788079470198,7.1
4659,150,110,4.786666666666667,9.3
4660,141,96,4.297872340425532,8.9
4661,196,137,4.724489795918367,13.7
4662,153,107,4.928104575163399,9.5
4663,191,129,4.727748691099476,9.1
4664,151,102,4.47682119205298,8.3
4665,156,117,4.608974358974359,8.4
4666,173,118,4.890173410404624,8.9
4667,187,116,4.566844919786096,7.9
4668,185,118,4.4324324324324325,19.0
4669,174,115,4.379310344827586,9.9
4670,177,123,4.80225988700565,6.7
4671,192,119,4.317708333333333,6.1
4672,150,110,4.58,10.7
4673,168,112,4.380952380952381,7.9
4674,180,119,4.572222222222222,7.3
4675,179,119,4.262569832402234,5.6
4676,141,90,4.304964539007092,7.7
4677,151,90,4.066225165562914,8.4
4680,177,109,4.451977401129944,10.8
4681,165,117,4.387878787878788,10.5
4682,175,110,4.285714285714286,15.7
4683,192,135,4.666666666666667,12.2
4684,143,93,4.5524475524475525,13.7
4686,180,126,4.261111111111111,5.6
4687,173,120,4.208092485549133,4.9
4688,188,131,3.845744680851064,3.5
4690,190,91,3.905263157894737,-0.9
4691,175,108,3.834285714285714,0.2
4693,200,129,4.32,8.3
4696,177,130,4.576271186440678,22.8
4698,162,111,4.660493827160494,22.0
4700,172,120,4.895348837209302,9.3
4701,168,116,5.0773809523809526,16.4
4702,194,122,4.56701030927835,7.3
4704,189,117,4.375661375661376,12.0
4705,182,128,4.15934065934066,6.3
4707,195,124,3.8564102564102565,6.9
4708,179,124,5.111731843575419,8.7
4709,178,127,4.803370786516854,14.8
4710,169,110,4.686390532544379,7.1
4711,163,116,4.466257668711656,12.5
4712,183,123,4.33879781420765,5.7
4713,157,116,4.67515923566879,8.6
4714,144,103,4.826388888888889,9.0
4715,177,123,4.751412429378531,14.7
4716,176,117,4.346590909090909,15.7
4717,190,132,4.652631578947369,25.6
4720,197,136,4.284263959390863,8.2
4721,188,123,4.840425531914893,14.3
4722,189,135,4.650793650793651,13.2
4723,163,114,4.41717791411043,7.7
4724,173,124,4.589595375722543,6.5
4725,147,109,4.598639455782313,11.2
4726,163,107,4.214723926380368,20.9
4727,187,126,4.219251336898396,10.7
4728,193,130,4.544041450777202,8.5
4729,171,118,4.228070175438597,7.2
4730,188,134,4.367021276595745,4.7
4734,152,117,4.368421052631579,4.7
4736,148,102,4.364864864864865,14.2
4737,189,118,4.412698412698413,17.0
4738,170,114,4.635294117647059,10.8
4739,193,130,4.269430051813472,8.0
4741,174,126,4.85632183908046,7.3
4742,183,119,4.398907103825136,8.7
4743,181,120,3.977900552486188,6.2
4744,189,125,4.211640211640212,9.1
4745,171,111,4.192982456140351,13.1
4746,168,118,4.505952380952381,9.1
4747,186,128,5.021505376344086,13.0
4749,179,115,4.4692737430167595,12.6
4750,153,111,4.235294117647059,9.7
4751,185,116,4.4972972972972975,7.8
4752,163,119,4.564417177914111,4.9
4754,203,102,4.773399014778325,41.7
4755,177,110,4.779661016949152,25.1
4756,159,110,4.823899371069182,8.6
4757,203,142,4.615763546798029,14.1
4761,195,119,4.553846153846154,9.4
4762,170,115,4.829411764705882,9.2
4763,176,109,4.619318181818182,10.7
4764,192,121,4.479166666666667,10.4
4765,175,116,4.382857142857143,10.0
4766,193,120,4.450777202072539,14.8
4767,196,130,4.239795918367347,5.5
4768,146,106,4.712328767123288,29.4
4769,160,115,4.95625,7.9
4770,153,102,4.4183006535947715,19.6
4771,161,115,4.590062111801243,8.8
4772,193,131,4.77720207253886,13.5
4773,166,104,4.506024096385542,13.9
4776,190,135,4.38421052631579,12.1
4779,191,123,4.513089005235602,8.0
4781,168,115,4.398809523809524,9.1
4782,164,114,4.384146341463414,13.7
4784,193,123,4.170984455958549,8.0
4786,189,140,4.560846560846561,9.1
4787,165,115,4.381818181818182,14.7
4788,194,133,4.469072164948454,9.2
4789,168,101,4.607142857142857,10.3
4790,147,99,4.040816326530612,12.9
4791,197,100,3.8274111675126905,5.1
4792,192,143,4.432291666666667,10.4
4793,166,108,4.795180722891566,15.9
4794,187,120,4.588235294117647,13.1
4795,199,136,4.839195979899498,12.0
4797,198,132,4.48989898989899,10.8
4798,153,113,4.967320261437909,14.0
4801,142,105,5.126760563380282,9.1
4802,186,144,4.591397849462366,7.0
4803,192,129,4.546875,8.9
4804,170,121,4.641176470588236,6.4
4806,199,142,4.467336683417085,8.4
4808,193,108,3.865284974093264,6.1
4809,194,121,4.010309278350515,10.0
4810,197,112,3.8781725888324874,5.1
4811,151,100,4.456953642384106,11.5
4812,187,124,4.850267379679145,26.4
4813,192,135,4.432291666666667,9.1
4814,160,115,4.16875,9.0
4815,149,100,4.134228187919463,18.0
4816,200,132,4.22,6.4
4817,167,121,4.275449101796407,12.8
4818,179,121,4.402234636871508,8.6
4820,196,134,4.744897959183674,16.2
4821,192,134,4.791666666666667,8.4
4822,193,140,4.455958549222798,9.1
4823,166,108,4.072289156626506,6.7
4824,199,134,4.914572864321608,11.8
4825,175,118,4.474285714285714,8.3
4827,188,124,4.0212765957446805,12.1
4828,189,129,4.8201058201058204,13.2
4829,180,123,4.161111111111111,12.6
4830,181,131,4.552486187845304,6.8
4831,150,104,4.553333333333334,7.1
4832,150,95,4.933333333333334,13.8
4835,189,127,4.841269841269841,39.0
4837,196,123,4.096938775510204,7.1
4838,186,122,4.462365591397849,8.8
4839,161,109,4.043478260869565,7.8
4840,182,109,4.384615384615385,5.7
4841,184,126,4.673913043478261,8.9
4842,157,101,3.9235668789808917,8.8
4843,178,124,4.308988764044944,9.7
4844,143,88,3.902097902097902,12.5
4845,179,130,4.70391061452514,11.4
4846,169,131,4.875739644970414,9.1
4847,195,130,4.528205128205128,10.4
4848,186,121,4.193548387096774,8.9
4849,178,119,4.724719101123595,11.3
4851,187,138,4.791443850267379,8.9
4852,199,129,4.130653266331659,7.2
4853,156,99,4.461538461538462,11.9
4855,152,103,4.644736842105263,5.2
4857,172,117,4.377906976744186,8.1
4858,181,110,4.574585635359116,9.7
4859,164,106,4.597560975609756,16.9
4860,166,123,5.048192771084337,11.4
4865,183,107,4.300546448087432,18.8
4866,190,133,5.157894736842105,28.0
4867,178,99,4.780898876404494,12.0
4868,170,125,4.652941176470589,10.4
4869,189,120,4.529100529100529,9.0
4870,194,108,4.211340206185567,12.3
4871,200,134,4.98,11.9
4872,164,100,4.884146341463414,12.8
4873,190,124,4.778947368421052,19.5
4874,199,130,4.326633165829146,15.3
4875,161,105,5.236024844720497,20.2
4877,193,127,4.994818652849741,17.2
4881,181,128,5.088397790055248,13.9
4882,198,139,5.1767676767676765,11.8
4883,195,126,4.287179487179487,12.4
4884,165,120,5.133333333333334,10.1
4886,200,124,4.81,10.7
4887,186,131,4.67741935483871,16.6
4888,196,130,4.244897959183674,6.7
4889,179,110,4.82122905027933,13.7
4890,178,123,4.713483146067416,12.5
4891,148,103,4.621621621621622,15.4
4892,162,116,4.4753086419753085,6.1
4894,188,125,4.420212765957447,7.9
4897,194,120,4.670103092783505,11.7
4898,200,133,4.64,10.7
4899,179,109,5.055865921787709,14.9
4900,150,87,4.42,30.2
4901,186,127,4.629032258064516,13.0
4902,175,104,4.388571428571429,16.8
4903,185,125,4.389189189189189,6.6
4904,193,107,4.683937823834197,11.7
4905,185,127,4.789189189189189,12.4
4906,185,132,4.962162162162162,9.3
4907,179,117,4.88268156424581,10.9
4909,199,117,4.964824120603015,11.9
4911,199,121,5.040201005025126,16.2
4914,179,117,4.759776536312849,10.9
4915,196,137,4.739795918367347,6.8
4916,176,113,4.875,11.9
4917,179,109,5.217877094972067,26.6
4920,180,111,4.966666666666667,9.1
4921,196,112,4.244897959183674,13.7
4922,187,117,4.684491978609626,8.9
4923,195,136,4.461538461538462,9.3
4924,203,138,5.083743842364532,14.6
4925,179,115,4.312849162011173,12.6
4926,181,112,4.287292817679558,7.6
4927,178,118,4.691011235955056,8.7
4929,185,124,4.4324324324324325,19.0
4930,198,130,5.146464646464646,10.3
4931,188,121,4.718085106382978,10.1
4933,198,125,4.409090909090909,15.2
4934,189,119,4.968253968253968,16.9
4936,141,76,4.092198581560283,18.1
4937,180,126,4.955555555555556,8.0
4938,180,105,4.2,7.3
4939,149,92,4.771812080536913,13.7
4940,159,103,4.477987421383648,13.3
4943,180,118,4.883333333333334,10.3
4945,193,136,4.678756476683938,19.8
4946,188,122,5.276595744680851,11.4
4948,196,134,4.811224489795919,10.5
4949,165,104,4.66060606060606,11.7
4951,176,107,4.3352272727272725,11.2
4952,161,113,4.763975155279503,8.8
4953,157,103,4.949044585987261,17.4
4955,183,111,4.836065573770492,11.0
4956,163,116,5.049079754601227,11.2
4957,166,85,5.018072289156627,19.5
4958,171,110,4.584795321637427,10.4
4959,150,99,4.6066666666666665,14.4
4960,140,91,4.521428571428571,11.8
4961,173,105,4.294797687861272,11.0
4962,158,111,4.2594936708860756,7.4
4963,155,113,4.851612903225806,13.0
4964,150,106,4.446666666666666,15.6
4965,176,102,4.778409090909091,10.7
4966,186,135,4.758064516129032,9.0
4967,196,125,5.081632653061225,14.2
4968,190,120,4.221052631578948,6.5
4969,161,107,4.540372670807454,13.5
4970,173,103,4.427745664739884,6.5
4971,158,104,4.525316455696203,21.5
4972,183,108,4.901639344262295,37.8
4973,173,114,4.803468208092486,8.2
4975,157,117,4.535031847133758,6.5
4977,153,104,5.294117647058823,14.4
4978,159,98,4.672955974842767,14.5
4979,165,111,4.442424242424242,13.8
4980,198,124,4.454545454545454,12.6
4981,147,102,5.394557823129252,11.6
4982,158,106,4.468354430379747,9.7
4984,179,113,4.983240223463687,13.7
4985,184,118,4.494565217391305,9.9
4986,196,127,5.214285714285714,11.8
4987,167,109,4.62874251497006,14.0
4988,185,130,4.908108108108108,16.5
4989,187,123,4.679144385026738,14.3
4990,159,94,4.49685534591195,16.5
4991,174,115,4.758620689655173,9.4
4992,166,123,4.5843373493975905,5.6
4993,183,120,4.852459016393443,11.1
4995,193,115,4.590673575129534,10.5
4997,184,120,4.505434782608695,14.1
4998,197,126,4.700507614213198,8.5
4999,155,98,4.84516129032258,12.2
5000,168,125,4.261904761904762,9.5
5001,198,115,4.641414141414141,11.8
5002,156,105,5.064102564102564,12.3
5003,200,124,4.305,8.4
5004,177,111,5.0508474576271185,6.7
5005,162,114,4.598765432098766,13.5
5006,194,132,4.747422680412371,12.3
5007,186,128,4.838709677419355,10.0
5008,161,103,4.931677018633541,11.4
5009,183,123,4.879781420765028,15.2
5010,157,109,4.980891719745223,10.8
5011,144,99,5.131944444444445,11.5
5012,164,104,5.378048780487805,13.9
5013,185,123,4.92972972972973,20.2
5014,171,107,4.643274853801169,10.4
5015,188,125,5.335106382978723,19.1
5016,196,126,4.739795918367347,17.4
5017,179,125,4.692737430167598,23.0
5018,184,129,4.885869565217392,14.1
5019,163,119,4.748466257668712,13.6
5022,194,135,4.396907216494846,10.4
5023,177,113,4.5141242937853105,9.5
5025,141,93,4.48936170212766,10.1
5027,193,131,5.010362694300518,9.6
5029,188,117,4.25,10.2
5031,159,95,4.490566037735849,11.3
5032,197,140,5.426395939086294,18.7
5034,154,109,4.428571428571429,8.5
5035,180,110,4.377777777777778,9.8
5036,186,137,4.720430107526882,11.3
5037,173,114,4.520231213872832,8.2
5038,150,98,4.666666666666667,15.6
5039,147,99,5.122448979591836,14.8
5040,199,127,4.909547738693467,10.7
5042,172,111,4.511627906976744,10.5
5043,167,105,4.179640718562874,9.1
5044,190,127,4.410526315789474,11.5
5046,141,108,5.638297872340425,12.4
5047,183,127,4.633879781420765,15.2
5048,171,105,4.953216374269005,13.2
5049,173,110,5.953757225433526,18.9
5050,147,99,5.149659863945578,9.6
5052,190,134,4.794736842105263,9.2
5053,183,119,5.114754098360656,14.6
5054,175,116,4.2628571428571425,8.3
5055,199,126,4.231155778894473,10.8
5056,159,111,4.70440251572327,9.8
5057,184,117,4.4728260869565215,11.7
5058,198,117,4.888888888888889,12.0
5059,183,118,4.672131147540983,15.2
5060,165,100,4.83030303030303,19.4
5061,183,116,4.562841530054645,11.1
5063,189,136,5.322751322751323,10.7
5064,174,111,4.752873563218391,11.8
5065,142,101,5.225352112676056,14.4
5066,177,114,5.03954802259887,13.2
5067,143,97,4.7272727272727275,10.2
5068,152,101,4.901315789473684,18.1
5069,192,126,4.786458333333333,9.6
5070,188,103,4.638297872340425,10.3
5071,179,100,4.41340782122905,18.4
5072,188,104,4.49468085106383,11.4
5073,199,130,4.909547738693467,9.9
5074,171,92,4.350877192982456,9.3
5075,181,100,4.541436464088398,18.6
5076,193,125,4.77720207253886,14.7
5077,182,124,4.769230769230769,9.2
5078,169,118,4.633136094674557,18.6
5079,187,124,4.978609625668449,21.5
5080,197,125,4.66497461928934,10.5
5081,202,119,4.410891089108911,12.2
5082,193,124,4.398963730569948,18.6
5083,169,117,5.053254437869822,14.3
5084,200,119,4.555,9.5
5085,188,121,4.73936170212766,10.1
5086,202,130,4.752475247524752,13.4
5087,172,90,4.686046511627907,10.5
5088,151,95,4.490066225165563,11.5
5089,192,127,4.833333333333333,11.5
5090,188,125,4.648936170212766,13.1
5091,191,133,4.994764397905759,10.3
5092,192,137,4.453125,8.1
5093,184,133,4.885869565217392,11.2
5095,184,113,4.586956521739131,15.3
5097,188,130,4.99468085106383,14.3
5098,198,119,4.641414141414141,20.2
5099,157,105,4.624203821656051,11.1
5100,196,125,4.877551020408164,11.7
5101,194,128,4.577319587628866,11.7
5103,177,109,4.72316384180791,15.9
5104,197,119,5.131979695431472,14.9
5105,192,123,4.447916666666667,12.2
5106,196,138,4.683673469387755,11.8
5107,194,129,4.716494845360825,6.6
5108,180,107,4.405555555555556,11.0
5109,173,116,4.803468208092486,11.7
5110,195,120,4.2,12.4
5111,201,139,5.253731343283582,14.5
5112,163,106,4.993865030674846,11.2
5117,163,105,4.460122699386503,20.9
5118,186,96,4.725806451612903,8.8
5119,184,123,4.625,9.9
5120,167,97,4.502994011976048,9.1
5121,194,126,5.376288659793815,12.8
5122,181,129,5.088397790055248,10.9
5124,181,117,4.7845303867403315,16.2
5125,197,117,4.355329949238579,15.1
5126,171,113,5.052631578947368,11.6
5128,171,113,4.847953216374269,8.3
5130,188,124,4.904255319148936,11.4
5131,188,117,5.281914893617022,15.5
5132,200,126,4.585,16.5
5133,162,101,4.302469135802469,11.5
5135,193,123,4.430051813471502,14.8
5136,159,106,5.1572327044025155,16.9
5137,171,120,4.83625730994152,10.9
5139,157,108,4.853503184713376,10.8
5140,194,116,4.603092783505154,11.7
5141,166,103,4.379518072289157,10.2
5143,188,124,4.4361702127659575,10.2
5144,152,91,4.717105263157895,8.2
5145,164,117,5.0060975609756095,7.9
5146,176,121,5.113636363636363,14.7
5147,197,130,5.248730964467005,16.1
5148,153,105,4.496732026143791,10.9
5149,166,109,5.042168674698795,14.1
5150,183,115,4.693989071038251,9.9
5151,151,103,4.470198675496689,11.5
5155,188,121,4.925531914893617,16.8
5156,184,127,5.391304347826087,14.7
5157,180,121,4.861111111111111,12.6
5158,194,129,5.134020618556701,15.9
5159,198,133,4.409090909090909,9.4
5160,187,123,4.620320855614973,9.0
5162,188,114,4.367021276595745,19.3
5163,185,129,4.335135135135135,13.0
5164,177,122,4.96045197740113,19.4
5165,192,128,4.697916666666667,11.6
5167,175,112,5.1085714285714285,14.7
5168,161,113,4.670807453416149,16.6
5169,194,130,4.902061855670103,10.5
5170,179,114,5.016759776536313,13.7
5173,170,99,4.811764705882353,18.7
5174,196,114,4.035714285714286,5.5
5175,173,110,5.109826589595376,14.5
5177,199,116,4.613065326633166,13.9
5178,189,108,4.8465608465608465,14.4
5179,152,99,4.625,10.8
5180,195,102,4.558974358974359,8.5
5181,162,104,4.2407407407407405,10.3
5182,169,101,4.662721893491124,10.3
5183,156,114,4.737179487179487,6.0
5184,183,107,4.7923497267759565,15.2
5186,198,117,4.166666666666667,9.4
5187,171,108,4.152046783625731,9.7
5188,183,117,4.6502732240437155,12.3
5189,143,101,4.846153846153846,10.1
5190,144,94,5.0,8.4
5191,184,118,4.956521739130435,17.6
5192,192,137,4.90625,10.3
5193,169,121,4.899408284023669,11.9
5196,162,96,4.716049382716049,11.1
5198,182,110,4.2967032967032965,17.4
5199,192,116,5.078125,12.7
5201,150,103,5.1866666666666665,13.0
5202,154,110,4.87012987012987,12.1
5203,178,124,4.561797752808989,12.5
5205,183,124,4.80327868852459,12.3
5206,203,140,4.812807881773399,14.1
5207,157,99,4.6687898089171975,13.2
5209,198,122,4.308080808080808,8.2
5210,197,121,4.83756345177665,13.1
5211,200,128,4.795,6.9
5214,187,118,4.406417112299465,10.2
5215,178,110,4.797752808988764,9.6
5216,194,126,5.211340206185567,13.9
5217,165,107,4.557575757575758,22.4
5218,177,119,4.497175141242938,10.8
5219,157,112,4.662420382165605,13.2
5221,144,109,4.208333333333333,5.6
5222,186,119,3.7903225806451615,3.1
5223,145,106,5.068965517241379,10.2
5224,189,138,4.349206349206349,13.3
5225,154,115,4.311688311688312,4.1
5226,164,114,4.115853658536586,3.2
5228,157,110,4.235668789808917,7.3
5229,163,117,4.429447852760736,8.8
5230,156,100,4.2243589743589745,4.1
5231,185,121,3.972972972972973,1.9
5232,150,106,4.546666666666667,5.1
5233,178,136,4.674157303370786,4.9
5234,191,130,4.282722513089006,7.9
5235,184,122,4.260869565217392,4.5
5236,166,116,4.319277108433735,9.4
5237,152,99,4.381578947368421,6.3
5238,148,107,4.297297297297297,5.8
5239,171,119,4.157894736842105,6.0
5240,168,116,4.029761904761905,5.1
5241,151,106,5.066225165562914,13.9
5242,179,115,4.575418994413408,12.6
5244,164,104,4.0,9.2
5245,173,122,4.4508670520231215,6.5
5246,184,110,4.559782608695652,11.2
5247,199,135,5.175879396984925,8.5
5248,149,96,4.5369127516778525,9.4
5249,164,98,4.262195121951219,15.7
5250,191,123,5.62303664921466,7.7
5251,195,129,5.0717948717948715,13.0
5252,198,133,4.267676767676767,5.6
5253,171,112,3.9415204678362574,4.8
5254,156,116,4.160256410256411,6.2
5255,187,122,4.176470588235294,6.7
5258,189,132,4.470899470899471,10.3
5259,191,130,4.942408376963351,14.5
